anime_id,episodes,members,rating,label
23107,50,198,7.17,2
7177,32,181,6.5,2
30410,26,141,5.92,2
31699,225,135,6.0,2
5477,25,178,7.0,2
27521,61,163,5.6,2
30602,6,73,4.75,2
16027,39,275,6.57,2
19457,26,77,5.43,2
8195,101,157,6.53,2
26089,5,44,6.67,2
8764,39,129,6.46,2
8763,77,170,6.47,2
18937,101,120,6.85,2
29507,4,42,6.0,2
20239,25,71,6.5,2
9811,43,109,6.75,2
11545,16,200,5.68,2
15913,46,117,7.15,2
17667,70,98,6.44,2
9807,140,93,6.06,2
3251,50,190,5.54,2
10539,22,168,3.62,2
10623,13,359,7.06,2
23015,26,61,5.8,2
27693,77,150,6.36,2
33562,12,216,7.6,2
19961,46,156,6.77,2
24465,42,61,6.86,2
9770,26,210,5.67,2
11521,13,201,5.84,2
22439,13,110,5.94,2
22441,27,115,6.38,2
11203,104,101,6.33,2
15479,26,144,6.32,2
2694,25,608,6.27,2
9882,41,344,7.14,2
7175,12,179,6.17,2
22821,38,105,6.7,2
13207,9,126,5.37,2
18241,38,112,7.0,2
13431,38,151,6.62,2
21549,13,85,4.88,2
11213,260,117,6.76,2
8191,26,160,6.07,2
3414,78,168,6.09,2
9950,13,170,7.4,2
19681,26,157,6.63,2
9781,20,155,6.37,2
9902,20,73,6.0,2
9518,13,274,6.9,2
3164,13,260,7.1,2
20079,39,87,7.33,2
20081,46,75,5.75,2
21053,10,95,5.44,2
19965,12,72,5.63,2
19947,26,167,7.23,2
8786,104,184,6.8,2
14211,312,155,6.68,2
10847,4,332,5.47,2
11421,13,118,5.04,2
20025,240,82,7.33,2
28071,16,96,5.75,2
29367,15,49,7.0,2
3947,64,323,7.11,2
24041,10,57,8.33,2
6701,26,169,6.1,2
17291,52,188,6.94,2
28145,130,74,6.86,2
11857,27,128,6.68,2
10889,31,127,6.8,2
29748,12,46,6.33,2
29746,25,42,5.67,2
10965,34,98,6.73,2
29529,26,85,7.17,2
10236,52,129,5.94,2
29527,65,87,7.5,2
30777,13,262,4.9,2
19087,195,101,5.65,2
8899,65,213,6.49,2
19987,105,71,6.75,2
19505,31,98,7.0,2
13769,23,202,6.89,2
19993,54,64,6.2,2
20123,130,75,5.43,2
8065,50,208,6.37,2
5140,20,159,7.05,2
7479,47,301,7.35,2
20127,59,79,6.5,2
9371,26,176,5.14,2
27721,26,236,6.64,2
27723,26,104,6.36,2
22651,6,71,6.62,2
8353,13,270,5.04,2
10237,26,81,5.92,2
3870,26,261,7.25,2
7525,26,135,6.5,2
19995,26,88,5.0,2
6012,13,275,6.53,2
31071,5,234,4.14,2
32448,1306,59,6.43,1
23349,1565,116,5.56,1
30048,13,55,4.2,2
19585,63,160,6.72,2
34503,24,75,3.4,2
6261,26,153,6.42,2
23829,24,76,5.17,2
29738,10,75,5.47,2
27519,12,236,5.53,2
17599,26,72,5.75,2
29745,60,43,6.0,2
29759,51,45,4.67,2
7189,26,291,5.07,2
8595,52,102,6.18,2
33123,12,39,3.8,2
31239,240,74,6.75,2
20117,773,110,5.63,1
6571,12,375,5.9,2
5886,23,158,6.53,2
11197,30,79,6.3,2
17669,46,95,6.88,2
5809,51,380,6.44,2
22465,48,339,6.03,2
19325,52,65,7.43,2
20603,7,66,4.58,2
7681,60,138,6.5,2
27393,28,62,5.75,2
31673,34,92,7.05,2
31674,26,60,7.09,2
29003,13,69,5.33,2
31054,76,104,5.05,2
18155,50,369,6.18,2
13177,50,131,6.57,2
13179,50,103,6.3,2
13465,12,102,6.25,2
17102,26,84,5.6,2
23901,22,293,5.58,2
30057,13,44,4.2,2
27965,24,52,6.0,2
4905,26,222,5.47,2
16131,31,239,6.22,2
15915,33,140,5.3,2
30906,12,34,5.33,2
26087,15,59,7.4,2
12185,52,72,6.56,2
11525,13,95,6.55,2
3180,52,175,6.5,2
10136,100,140,6.67,2
10135,305,169,6.36,2
10138,110,162,6.68,2
20183,46,141,6.87,2
23001,365,71,6.91,2
20231,51,84,6.14,2
33300,88,37,6.5,2
11829,46,169,7.15,2
10137,102,115,6.74,2
9856,46,122,6.17,2
10709,25,86,6.67,2
11245,52,114,6.2,2
22509,40,188,7.55,2
10282,12,174,5.95,2
19873,47,73,6.2,2
33383,26,53,8.0,2
10239,33,76,5.38,2
9821,5,90,6.79,2
6727,28,125,6.36,2
4121,40,214,6.44,2
30027,39,42,8.0,2
21447,12,162,5.52,2
3846,26,160,6.08,2
7751,52,328,6.9,2
7452,66,146,4.78,2
31410,26,373,6.1,2
5374,225,145,5.28,2
16159,52,108,5.43,2
6067,24,252,7.33,2
5241,11,220,4.67,2
29387,5,42,5.8,2
11533,51,150,6.35,2
22893,13,137,6.71,2
31924,20,39,4.8,2
2741,25,245,7.13,2
22221,1274,112,6.8,1
30117,18,35,5.67,2
20173,26,66,4.57,2
12613,52,76,5.42,2
20001,90,80,6.33,2
12391,34,103,7.1,2
2735,52,161,5.33,2
9948,52,147,6.23,2
29371,41,43,4.75,2
33583,52,36,6.0,2
27943,52,519,7.08,2
29715,26,2124,5.02,2
32136,54,46,4.83,2
5184,48,136,7.25,2
31361,13,133,6.67,2
32999,12,234,3.63,2
23555,52,297,5.38,2
31562,12,141,6.5,2
23737,51,308,7.13,2
29844,12,46,4.55,2
30409,26,38,7.67,2
20027,26,133,6.73,2
12181,12,131,6.67,2
8890,16,359,6.64,2
8891,16,187,6.57,2
25059,40,62,5.88,2
31517,475,146,5.5,2
21491,13,75,6.56,2
9455,30,134,6.41,2
22999,5,62,5.4,2
8777,13,190,5.96,2
17601,263,95,6.84,2
18573,26,64,6.25,2
23013,26,94,6.0,2
16393,50,114,7.17,2
3514,12,406,6.9,2
5089,13,156,6.48,2
31019,43,112,5.8,2
29740,26,38,5.33,2
21019,26,60,6.17,2
22849,12,414,5.62,2
9810,83,169,6.75,2
19305,25,280,5.44,2
30144,13,152,5.1,2
20075,164,85,6.47,2
34358,13,29,6.67,2
34363,13,20,8.0,2
9070,156,118,7.36,2
18469,26,99,5.75,2
7575,26,201,6.17,2
25139,22,70,6.38,2
8415,39,176,6.48,2
16530,103,250,7.77,2
8799,34,128,6.9,2
17624,39,81,6.89,2
29846,32,240,5.25,2
2742,26,195,5.68,2
22541,12,150,4.98,2
20085,15,75,6.8,2
17521,86,164,5.65,2
21539,52,87,6.63,2
19831,36,102,7.13,2
25809,14,101,5.71,2
8999,52,143,7.15,2
20023,26,62,6.83,2
30025,30,39,6.33,2
14213,312,146,6.11,2
23011,156,86,6.6,2
17467,156,158,7.2,2
7106,52,287,6.57,2
28089,31,51,6.0,2
13165,52,113,4.0,2
28595,52,212,5.47,2
7960,23,223,6.44,2
30417,26,131,3.6,2
10953,85,71,6.38,2
3879,13,216,6.19,2
24121,26,56,5.6,2
33310,24,44,6.6,2
12359,26,147,5.35,2
4331,100,377,6.7,2
10856,52,98,6.27,2
10855,50,101,6.88,2
32660,26,78,8.14,2
3458,65,153,6.05,2
15897,52,102,6.83,2
31464,29,39,5.0,2
30386,13,483,5.8,2
20005,156,66,5.71,2
17423,33,111,6.33,2
5018,23,251,5.06,2
3769,13,198,6.56,2
17613,52,93,5.22,2
27451,52,62,5.57,2
27455,52,60,5.42,2
27457,26,65,5.25,2
27459,26,66,5.63,2
27461,13,53,5.31,2
27453,14,55,5.36,2
16650,143,108,6.77,2
9426,51,148,5.9,2
9533,51,102,5.86,2
10459,11,496,5.49,2
11589,11,184,5.79,2
15873,26,94,7.13,2
15905,37,273,8.43,2
33630,26,67,7.2,2
9438,48,233,6.22,2
16526,21,103,6.67,2
10607,24,182,6.64,2
19467,26,241,6.13,2
3372,6,109,5.21,2
13459,24,93,4.83,2
6195,26,269,6.0,2
3073,52,94,6.0,2
15069,13,73,5.17,2
31898,26,51,4.85,2
32221,26,45,5.45,2
4547,26,125,5.0,2
20147,50,71,6.17,2
29375,40,45,5.0,2
19875,104,108,6.54,2
20003,110,64,6.75,2
7211,26,133,6.4,2
9061,50,158,6.89,2
30138,25,51,7.67,2
31547,5,54,8.8,0
8685,52,102,5.59,2
4940,26,212,7.16,2
5997,52,494,7.1,2
29471,12,62,6.0,2
4574,50,219,6.64,2
3869,100,186,6.65,2
5810,11,254,5.93,2
21483,27,72,7.33,2
27681,13,57,6.0,2
4684,26,160,7.13,2
30028,4,103,6.71,2
10241,1006,153,5.92,1
25607,10,50,6.2,2
8041,23,213,5.76,2
28887,26,93,4.5,2
27811,26,151,7.19,2
1739,80,369,6.27,2
33538,26,92,6.0,2
18939,101,87,6.6,2
9885,72,110,5.29,2
21487,30,75,7.18,2
23393,73,103,6.48,2
15875,52,165,6.77,2
16486,23,145,6.91,2
7980,70,124,5.78,2
17315,10,69,7.0,2
22997,26,68,6.25,2
15579,24,163,6.0,2
22313,13,103,5.67,2
10633,22,114,5.35,2
29401,3,48,4.71,2
29389,6,44,6.5,2
19981,14,65,7.0,2
8829,37,188,6.0,2
8832,25,125,5.63,2
13307,65,189,5.29,2
7639,24,114,6.12,2
20223,20,94,7.0,2
17211,22,246,7.28,2
10541,11,251,5.32,2
11609,11,130,5.52,2
13551,56,143,6.27,2
1863,26,235,5.92,2
11405,12,116,6.11,2
28019,4,50,5.75,2
19999,162,72,7.18,2
10774,51,166,6.47,2
8143,39,123,5.0,2
33188,8,101,3.0,2
11497,26,86,7.0,2
3822,26,214,6.49,2
17619,21,98,6.71,2
3451,26,151,6.25,2
18447,26,171,7.33,2
10989,12,113,5.61,2
9906,40,116,6.27,2
3885,26,315,6.61,2
6482,26,203,6.95,2
6481,26,228,5.88,2
4553,13,217,5.67,2
24969,8,108,4.07,2
6583,44,158,6.55,2
6981,21,187,7.19,2
16454,20,147,5.91,2
34490,30,12,3.0,2
2701,104,104,6.69,2
9562,26,124,5.63,2
32590,26,38,4.0,2
3937,77,156,6.75,2
29485,12,38,8.25,2
31691,25,40,6.1,2
19843,29,207,7.0,2
30232,26,187,6.75,2
15865,49,212,6.41,2
17487,39,76,6.5,2
19989,52,77,5.6,2
29425,4,43,7.0,2
2930,12,88,4.33,2
19445,151,137,7.33,2
23915,52,117,5.08,2
22065,52,84,5.9,2
7629,26,78,6.5,2
31892,26,90,5.75,2
31893,26,57,7.0,2
7955,52,216,7.09,2
9949,100,76,6.17,2
9956,52,58,5.5,2
8189,26,313,6.38,2
29369,10,41,5.5,2
19991,132,72,7.63,2
20125,21,76,5.17,2
29473,3,37,6.67,2
29209,26,40,7.5,2
10242,13,63,6.54,2
20233,60,95,6.33,2
6730,42,120,6.94,2
5278,25,255,6.57,2
2366,25,303,6.4,2
18137,26,164,6.1,2
20087,5,96,3.82,2
6917,43,189,7.13,2
5473,36,149,6.78,2
9175,49,89,5.54,2
19311,52,67,6.25,2
3975,141,265,6.68,2
6989,52,154,6.27,2
10224,26,229,6.6,2
12897,44,138,6.54,2
12887,96,122,6.22,2
19985,52,70,5.0,2
10815,21,144,6.08,2
8345,26,143,6.38,2
34078,13,32,7.0,2
10250,119,102,5.52,2
8753,26,181,6.92,2
12835,26,92,6.53,2
32580,26,35,6.75,2
6658,13,300,3.25,2
33085,13,52,6.2,2
4598,156,141,5.78,2
30131,13,67,4.57,2
30605,125,90,4.6,2
33083,26,30,4.75,2
33084,26,28,5.67,2
17106,24,90,5.33,2
2708,26,95,5.71,2
12139,35,158,6.56,2
6868,26,171,6.13,2
29747,20,38,6.0,2
22219,26,57,8.67,0
22503,10,209,5.92,2
29099,24,86,5.45,2
30875,44,69,5.5,2
9952,26,196,6.4,2
19839,26,86,8.22,2
12039,45,208,7.13,2
31696,24,42,4.71,2
4088,52,260,6.73,2
12809,30,72,6.78,2
7419,50,145,6.32,2
31701,26,54,6.25,2
12091,25,199,5.94,2
32230,52,89,8.07,2
9822,26,252,6.33,2
31700,14,45,5.86,2
30140,26,45,6.33,2
32807,104,39,5.67,2
32820,52,35,6.33,2
32819,104,35,5.67,2
32821,52,35,5.67,2
32818,104,36,6.33,2
31177,3,149,4.0,2
10554,25,292,7.15,2
12793,39,74,5.82,2
30116,80,38,7.33,2
10705,26,163,6.36,2
10706,26,109,6.38,2
33933,17,369,4.44,2
5468,14,141,6.5,2
28201,13,93,5.45,2
25589,13,53,6.5,2
27467,6,62,5.47,2
12781,47,88,5.62,2
23351,25,153,8.0,2
7625,26,184,5.78,2
12771,130,102,6.09,2
3500,26,116,7.0,2
5841,12,160,5.92,2
12767,39,103,6.44,2
6448,52,242,6.49,2
18983,26,93,3.83,2
12765,26,109,6.36,2
5821,30,152,6.44,2
9520,38,181,6.43,2
9522,28,137,5.23,2
5234,13,284,6.22,2
23313,33,76,5.82,2
10987,51,135,6.55,2
22709,19,66,7.0,2
31698,64,67,4.8,2
31427,52,172,7.17,2
13167,26,109,5.57,2
7808,23,172,6.47,2
13455,32,120,7.0,2
